Date,Description,Category,Amount,Type,Notes,Merchant,Payment Method,Balance After Transaction,Currency,Transaction ID,Account Type,Transaction Type,Location,User ID,Transaction Rating,Time,Transaction Status
2020-06-19,Netflix Subscription,Entertainment,181.25,Credit,Movie night,Netflix,Mobile Payment,9186.35,USD,TXN90146351,Checking,Recurring,Rodriguezside,1001,2,13:34:09,Pending
2020-04-11,Uber Ride,Transport,334.71,Debit,Ride fare,Uber,Bank Transfer,2387.76,USD,TXN11064035,Savings,One-Time,Jonesberg,1056,2,18:50:41,Completed
2022-01-09,Spotify Subscription,Entertainment,63.04,Debit,Music streaming,Spotify,,3466.09,USD,TXN55582292,Credit,In-Store,Aimeebury,1021,5,03:31:46,Completed
2020-01-04,Electricity Bill,Utilities,584.94,Debit,Online subscription,,Debit Card,6819.35,USD,TXN82047938,Credit,Online,Port Audreyside,1010,1,16:40:17,Refunded
2022-05-09,Groceries at Walmart,Groceries,242.39,Debit,Grocery shopping,Walmart,Mobile Payment,7910.76,USD,TXN37983334,Savings,One-Time,Davismouth,1043,3,10:36:04,Pending
2020-10-17,Groceries at Target,Groceries,195.37,Debit,Grocery shopping,Target,Credit Card,1614.33,USD,TXN85991789,Credit,In-Store,Davismouth,1056,2,15:20:26,Completed
2022-07-09,Groceries at Walmart,Groceries,300.52,Debit,Grocery shopping,Walmart,Cash,3043.71,USD,TXN54357260,Checking,In-Store,Lake Josephbury,1000,4,20:10:10,Completed
2020-07-09,Lyft Ride,Transport,560.61,Debit,Commute fare,Lyft,Bank Transfer,7667.88,USD,TXN44066922,Checking,In-Store,Jonesberg,1070,4,13:26:02,Completed
2021-02-03,Spotify Subscription,Entertainment,10.722772250679531,Credit,Music streaming,Spotify,Mobile Payment,323.43,USD,TXN99602294,Checking,Recurring,New Ronaldville,1001,4,15:46:46,Pending
2022-12-22,Groceries at Target,Groceries,695.65,Debit,Grocery shopping,Target,Debit Card,9921.92,USD,TXN25141117,Savings,One-Time,Bryanside,1078,3,02:04:33,Completed
2021-03-26,Groceries at Walmart,Groceries,257.9,Credit,Grocery shopping,Walmart,Mobile Payment,1206.34,USD,TXN57229046,Savings,One-Time,New Andrewburgh,1060,2,01:39:46,Completed
2022-07-03,McDonald's Meal,Food & Dining,8.613664158028897,Debit,Lunch at McDonald's,McDonalds,Cash,5409.94,USD,TXN11851844,Checking,One-Time,South Jasonton,1076,1,11:32:59,Completed
2020-03-31,Tuition Payment,Education,133.77,Credit,Utility bill payment,,Credit Card,9779.1,USD,TXN98251350,Checking,In-Store,Rodriguezside,1018,2,14:16:54,Completed
2022-07-15,Amazon Purchase,Shopping,20.6,Debit,Online shopping,Amazon,Cash,8382.27,USD,TXN14874403,Credit,One-Time,Lake Brittany,1090,2,04:46:58,Completed
2021-04-02,McDonald's Meal,Food & Dining,18.81454352328221,Debit,Lunch at McDonald's,McDonalds,Cash,6445.95,USD,TXN91022437,Credit,In-Store,North Davidborough,1071,1,09:09:27,Completed
2021-01-25,Amazon Purchase,Shopping,10.722772250679531,Credit,Online shopping,Amazon,Bank Transfer,3315.0,USD,TXN95476280,Checking,Recurring,Aimeebury,1095,2,19:14:42,Completed
2020-09-29,Spotify Subscription,Entertainment,76.86,Debit,Music streaming,Spotify,,3672.67,USD,TXN97651006,Checking,One-Time,Rileymouth,1025,3,15:45:47,Completed
2021-07-10,Groceries at Target,Groceries,100.57,Debit,Grocery shopping,Target,Debit Card,8716.94,USD,TXN93834948,Savings,Recurring,Barbaraport,1084,5,09:31:21,Pending
2022-08-08,Uber Ride,Transport,426.41,Debit,Ride fare,Uber,Cash,312.56,USD,TXN67619945,Savings,In-Store,,1082,5,15:07:26,Completed
2021-07-04,Uber Ride,Transport,49.2,Credit,Ride fare,Uber,Bank Transfer,7720.11,USD,TXN69455404,Checking,One-Time,Jonesberg,1059,3,00:23:05,Pending
2022-02-08,Spotify Subscription,Entertainment,10.722772250679531,Debit,Music streaming,Spotify,Mobile Payment,8164.23,USD,TXN67232217,Checking,Online,Lake Josephbury,1011,1,11:57:04,Completed
2022-03-03,McDonald's Meal,Food & Dining,23.52877016433213,Credit,Lunch at McDonald's,McDonalds,Credit Card,9962.74,USD,TXN28912629,Checking,In-Store,,1044,2,22:38:39,Completed
2020-04-12,Groceries at Walmart,Groceries,367.12,Credit,Grocery shopping,Walmart,Cash,107.65,USD,TXN26073976,Credit,Online,New Tristanmouth,1066,5,15:13:15,Refunded
2022-11-14,Groceries at Walmart,Groceries,962.66,Credit,Grocery shopping,Walmart,Bank Transfer,4818.53,USD,TXN62279978,Savings,Recurring,Port Carrie,1097,5,04:00:45,Completed
2020-02-12,Spotify Subscription,Entertainment,983.82,Credit,Music streaming,Spotify,Bank Transfer,3127.81,USD,TXN52793221,Savings,In-Store,Ramoshaven,1022,4,00:00:21,Completed
2020-04-12,Groceries at Target,Groceries,444.92,Debit,Grocery shopping,Target,,3058.95,USD,TXN41563454,Checking,One-Time,New Andrewburgh,1015,3,21:19:17,Completed
2022-02-06,Spotify Subscription,Entertainment,10.722772250679531,Credit,Music streaming,Spotify,Cash,1141.23,USD,TXN31763550,Credit,Recurring,Masseyshire,1080,5,16:56:57,Completed
2021-11-10,Amazon Purchase,Shopping,10.722772250679531,Credit,Online shopping,Amazon,Bank Transfer,3202.44,USD,TXN81736299,Checking,Online,West Corey,1016,1,00:22:49,Completed
2021-05-20,Netflix Subscription,Entertainment,385.76,Credit,Movie night,Netflix,Debit Card,4875.67,USD,TXN18730088,Checking,Recurring,Davismouth,1052,4,00:20:48,Completed
2020-12-09,Lyft Ride,Transport,282.02,Debit,Commute fare,Lyft,Cash,9226.61,USD,TXN26830876,Savings,One-Time,Lake Josephbury,1002,2,09:36:38,Completed
2021-07-10,Groceries at Target,Groceries,10.722772250679531,Credit,Grocery shopping,Target,Debit Card,993.28,USD,TXN26919074,Credit,Recurring,New Andrewburgh,1024,1,08:49:23,Pending
2021-04-11,Amazon Purchase,Shopping,304.87,Credit,Online shopping,Amazon,Credit Card,6176.34,USD,TXN92498519,Credit,Recurring,East Lori,1091,3,11:32:47,Completed
2021-07-03,McDonald's Meal,Food & Dining,22.603221912227816,Debit,Lunch at McDonald's,McDonalds,Credit Card,7877.85,USD,TXN83784011,Checking,One-Time,Lake Brittany,1082,2,12:13:03,Completed
2021-01-20,Netflix Subscription,Entertainment,983.91,Debit,Movie night,Netflix,Bank Transfer,5147.29,USD,TXN17274249,Checking,Recurring,New Laurenside,1045,3,04:55:45,Completed
2021-01-04,Uber Ride,Transport,191.4,Debit,Ride fare,Uber,Mobile Payment,3971.69,USD,TXN45838796,Credit,One-Time,Seanfurt,1083,5,17:10:29,Completed
2020-06-27,McDonald's Meal,Food & Dining,15.55888004191166,Credit,Lunch at McDonald's,McDonalds,Debit Card,9858.04,USD,TXN40756269,Checking,Online,North Davidborough,1091,1,23:31:58,Completed
2020-09-07,Uber Ride,Transport,950.17,Credit,Ride fare,Uber,Cash,8114.84,USD,TXN53113234,Checking,Online,Port Gabriellafort,1041,4,06:43:37,Pending
2021-04-15,McDonald's Meal,Food & Dining,22.842221042229305,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,493.05,USD,TXN28879337,Savings,In-Store,New Laurenside,1072,5,00:03:44,Pending
2020-04-16,Amazon Purchase,Shopping,18.31,Credit,Online shopping,Amazon,Credit Card,7541.89,USD,TXN29488893,Checking,One-Time,West Ryanborough,1060,4,19:30:16,Completed
2020-11-03,Lyft Ride,Transport,10.722772250679531,Debit,Commute fare,Lyft,Debit Card,8041.92,USD,TXN18586502,Credit,In-Store,Port Carrie,1068,3,08:35:13,Completed
2022-04-06,Spotify Subscription,Entertainment,771.28,Credit,Music streaming,Spotify,Mobile Payment,7093.7,USD,TXN89313669,Credit,Online,New Tinaview,1067,2,03:38:43,Completed
2021-10-12,Groceries at Walmart,Groceries,992.03,Credit,Movie night,,Bank Transfer,8805.11,USD,TXN73665036,Savings,Online,New Laurenside,1054,5,09:20:00,Completed
2021-06-28,McDonald's Meal,Food & Dining,21.109102272641245,Credit,Lunch at McDonald's,McDonalds,Bank Transfer,7382.97,USD,TXN23208473,Checking,Recurring,West Ryanborough,1058,1,07:06:38,Completed
2022-11-17,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,Bank Transfer,9354.49,USD,TXN46039784,Checking,In-Store,Masseyshire,1064,3,04:23:38,
2022-04-26,Netflix Subscription,Entertainment,119.71,Debit,Movie night,Netflix,Cash,7503.61,USD,TXN18170190,Savings,Online,Port Tammy,1086,1,22:39:06,Completed
2021-10-29,Netflix Subscription,Entertainment,10.722772250679531,Debit,Movie night,Netflix,Debit Card,228.56,USD,TXN34123107,Checking,One-Time,Hullport,1071,5,12:25:27,Completed
2021-01-08,McDonald's Meal,Food & Dining,13.59297667995442,Credit,Lunch at McDonald's,McDonalds,Cash,4555.01,USD,TXN19437339,Savings,In-Store,New Laurenside,1084,3,00:28:38,Completed
2021-11-24,Spotify Subscription,Entertainment,853.47,Debit,Music streaming,Spotify,Mobile Payment,1507.82,USD,TXN96516754,Savings,One-Time,New Tannerville,1036,5,20:10:23,Completed
2020-11-12,McDonald's Meal,Food & Dining,18.02164819445188,Credit,Lunch at McDonald's,McDonalds,Bank Transfer,1447.29,USD,TXN27724877,Credit,Online,Rileymouth,1012,5,23:37:05,Completed
2021-08-27,Lyft Ride,Transport,10.722772250679531,Debit,Commute fare,Lyft,Credit Card,9148.97,USD,TXN31687154,Checking,One-Time,West Ryanborough,1011,2,03:02:31,Completed
2021-01-17,McDonald's Meal,Food & Dining,10.35759492346087,Debit,Lunch at McDonald's,McDonalds,Bank Transfer,6741.46,USD,TXN32861379,Savings,Recurring,West Tammyfort,1010,2,13:14:59,Completed
2021-08-18,Lyft Ride,Transport,162.52,Debit,Commute fare,Lyft,,541.72,USD,TXN85809075,Credit,Online,Port Tammy,1066,4,14:41:00,Refunded
2021-06-23,Amazon Purchase,Shopping,10.722772250679531,Credit,Online shopping,Amazon,Mobile Payment,1565.16,USD,TXN40179515,Savings,In-Store,New Andrewburgh,1086,4,17:40:27,Completed
2020-03-08,Pharmacy Purchase,Healthcare,923.91,Debit,Monthly rent,,Mobile Payment,8666.9,USD,TXN92276107,Checking,Online,Lauramouth,1051,1,00:05:58,Completed
2020-02-09,Uber Ride,Transport,394.92,Credit,Ride fare,Uber,Debit Card,409.62,USD,TXN62022009,Credit,One-Time,Howardborough,1085,4,04:54:38,Completed
2020-10-09,Uber Ride,Transport,545.12,Credit,Ride fare,Uber,Bank Transfer,7536.66,USD,TXN16291533,Checking,One-Time,Barbaraport,1096,3,04:27:08,Refunded
2022-06-10,Lyft Ride,Transport,494.46,Credit,Commute fare,Lyft,Credit Card,9870.15,USD,TXN45872083,Credit,In-Store,New Tannerville,1036,1,00:47:58,Completed
2022-05-02,Groceries at Target,Groceries,735.41,Debit,Grocery shopping,Target,Mobile Payment,4966.5,USD,TXN18464492,Checking,In-Store,Seanfurt,1087,5,21:38:15,Completed
2021-01-17,Netflix Subscription,Entertainment,482.37,Credit,Movie night,Netflix,Debit Card,9002.16,USD,TXN60432240,Credit,In-Store,Jonesberg,1100,3,02:11:36,Pending
2020-07-19,Uber Ride,Transport,20.44,Credit,Ride fare,Uber,,5755.68,USD,TXN30514330,Credit,Recurring,East Sallybury,1027,1,00:40:00,Completed
2020-06-18,Lyft Ride,Transport,15.69,Debit,Commute fare,Lyft,Debit Card,3414.89,USD,TXN80941053,Savings,In-Store,North Megan,1052,2,13:15:40,Completed
2020-12-13,Groceries at Walmart,Groceries,195.45,Debit,Grocery shopping,Walmart,Bank Transfer,5261.61,USD,TXN71113663,Savings,Online,South Jasonton,1068,1,03:08:08,Pending
2021-05-31,Netflix Subscription,Entertainment,578.56,Debit,Movie night,Netflix,Debit Card,6734.02,USD,TXN13389525,Savings,Recurring,Jasmineside,1068,3,17:35:04,Completed
2021-03-16,Spotify Subscription,Entertainment,680.99,Debit,Music streaming,Spotify,Mobile Payment,6225.76,USD,TXN46210026,Credit,Online,Bryanside,1063,2,23:30:12,Completed
2022-02-02,Groceries at Walmart,Groceries,10.722772250679531,Credit,Grocery shopping,Walmart,Cash,9780.0,USD,TXN60769155,Credit,In-Store,Jonesberg,1006,1,11:11:54,Completed
2020-09-19,Groceries at Walmart,Groceries,843.31,Debit,Grocery shopping,Walmart,Debit Card,2146.59,USD,TXN68355923,Credit,Recurring,Lake Brittany,1053,4,01:07:16,Completed
2021-11-17,Groceries at Walmart,Groceries,723.7,Debit,Grocery shopping,Walmart,Mobile Payment,2041.83,USD,TXN15632243,Checking,One-Time,Cabreraville,1009,1,21:22:20,Completed
2021-04-15,Lyft Ride,Transport,10.722772250679531,Credit,Commute fare,Lyft,Mobile Payment,853.84,USD,TXN93277893,Savings,One-Time,Meganbury,1055,3,13:28:46,Refunded
2022-05-26,Groceries at Walmart,Groceries,88.68,Debit,Grocery shopping,Walmart,Debit Card,7909.16,USD,TXN97817864,Savings,One-Time,New Ronaldville,1034,2,20:35:02,Completed
2020-12-13,Uber Ride,Transport,256.84,Credit,Ride fare,Uber,Credit Card,3973.68,USD,TXN99788748,Credit,One-Time,East Sallybury,1091,5,06:06:32,Pending
2021-08-08,Spotify Subscription,Entertainment,567.51,Debit,Music streaming,Spotify,,1953.68,USD,TXN60817213,Credit,One-Time,Rileymouth,1079,4,14:52:16,Completed
2020-04-21,Groceries at Target,Groceries,204.92,Credit,Grocery shopping,Target,Cash,9544.51,USD,TXN53830868,Checking,One-Time,Chadland,1058,4,04:58:56,Completed
2021-03-10,McDonald's Meal,Food & Dining,11.117258697937316,Credit,Lunch at McDonald's,McDonalds,Bank Transfer,2453.87,USD,TXN54818722,Checking,In-Store,Bryanside,1083,3,22:30:33,Completed
2020-05-14,Spotify Subscription,Entertainment,199.58,Debit,Gift purchase,,Cash,5251.76,USD,TXN69262935,Credit,Online,Changchester,1010,5,07:05:40,Completed
2020-11-14,Lyft Ride,Transport,674.72,Debit,Commute fare,Lyft,Cash,8846.56,USD,TXN67864311,Checking,Online,New Tannerville,1025,5,23:11:37,Completed
2021-06-29,Groceries at Walmart,Groceries,334.13,Debit,Grocery shopping,Walmart,Cash,1332.14,USD,TXN35465466,Checking,One-Time,Port Audreyside,1087,3,12:45:10,Completed
2022-08-08,Uber Ride,Transport,124.14,Credit,Ride fare,Uber,Debit Card,6738.65,USD,TXN71641080,Credit,Online,Port Gabriellafort,1017,1,05:50:58,Completed
2021-07-26,Groceries at Walmart,Groceries,533.75,Credit,Grocery shopping,Walmart,Mobile Payment,8455.98,USD,TXN22840269,Credit,Online,Ramoshaven,1067,5,04:25:53,Pending
2020-08-29,Netflix Subscription,Entertainment,60.94,Debit,Movie night,Netflix,Mobile Payment,3681.14,USD,TXN21603985,Checking,Online,Lake Emily,1065,3,06:53:17,Completed
2021-01-23,Netflix Subscription,Entertainment,255.54,Credit,Movie night,Netflix,Cash,1911.3,USD,TXN88338130,Savings,One-Time,West Donald,1014,3,00:53:12,Completed
2022-01-30,Uber Ride,Transport,80.3,Credit,Ride fare,Uber,Bank Transfer,7773.65,USD,TXN10836217,Savings,Recurring,North Jenniferfurt,1076,4,00:07:40,Refunded
2021-04-09,Uber Ride,Transport,179.82,Debit,Ride fare,Uber,Mobile Payment,3476.46,USD,TXN43826110,Credit,Online,,1085,5,05:14:34,Completed
2021-08-19,Amazon Purchase,Shopping,10.722772250679531,Debit,Online shopping,Amazon,Bank Transfer,3486.8,USD,TXN88738785,Checking,Online,Port Tammy,1015,1,06:51:58,Pending
2022-10-29,McDonald's Meal,Food & Dining,13.051930984084088,Credit,Lunch at McDonald's,McDonalds,Debit Card,8781.55,USD,TXN73986333,Savings,Online,Lauramouth,1025,4,05:03:10,Completed
2020-05-10,Groceries at Walmart,Groceries,314.3,Credit,Grocery shopping,Walmart,Credit Card,7162.13,USD,TXN44567075,Checking,One-Time,Davismouth,1099,2,07:39:49,Refunded
2022-10-04,Uber Ride,Transport,869.28,Debit,Ride fare,Uber,Bank Transfer,4376.27,USD,TXN34485492,Credit,Online,New Andrewburgh,1058,3,05:21:13,Completed
2021-03-28,Groceries at Walmart,Groceries,743.75,Credit,Grocery shopping,Walmart,,3548.6,USD,TXN31411334,Credit,Online,New Tristanmouth,1063,2,10:34:00,Completed
2021-03-12,Groceries at Target,Groceries,10.722772250679531,Debit,Grocery shopping,Target,Debit Card,5142.71,USD,TXN47911897,Savings,Recurring,West Corey,1005,5,02:09:15,Completed
2021-08-10,Groceries at Walmart,Groceries,58.92,Debit,Grocery shopping,Walmart,Debit Card,6617.82,USD,TXN12655440,Savings,Recurring,Cabreraville,1093,2,11:21:33,Pending
2021-09-21,Lyft Ride,Transport,771.8,Credit,Commute fare,Lyft,Debit Card,3089.44,USD,TXN47167890,Credit,Recurring,New Tinaview,1052,4,11:11:24,Completed
2021-01-06,Amazon Purchase,Shopping,352.06,Credit,Online shopping,Amazon,Credit Card,8719.44,USD,TXN98930989,Checking,Recurring,Lake Brittany,1077,3,13:32:17,Completed
2020-08-13,Netflix Subscription,Entertainment,970.25,Credit,Movie night,Netflix,Bank Transfer,3576.15,USD,TXN11817705,Savings,In-Store,West Chloefort,1037,5,03:58:37,Completed
2022-06-09,Uber Ride,Transport,546.11,Credit,Ride fare,Uber,Mobile Payment,9322.94,USD,TXN38372216,Checking,In-Store,New Tinaview,1079,1,05:05:49,Completed
2020-02-02,Netflix Subscription,Entertainment,684.31,Debit,Movie night,Netflix,Bank Transfer,9765.85,USD,TXN67949177,Savings,Online,North Davidborough,1037,3,01:12:23,Completed
2022-06-03,Netflix Subscription,Entertainment,382.98,Credit,Movie night,Netflix,Credit Card,5740.53,USD,TXN28127523,Checking,Recurring,Rileymouth,1018,1,22:04:55,Completed
2021-08-03,Groceries at Target,Groceries,422.76,Debit,Grocery shopping,Target,Debit Card,8103.65,USD,TXN65572577,Savings,One-Time,Lake Mark,1091,3,23:22:44,Completed
2022-07-15,Spotify Subscription,Entertainment,361.99,Credit,Music streaming,Spotify,Mobile Payment,4159.4,USD,TXN94808418,Credit,Recurring,Ramoshaven,1037,3,06:28:49,Completed
2020-04-25,Netflix Subscription,Entertainment,10.722772250679531,Credit,Movie night,Netflix,Cash,9656.85,USD,TXN15943962,Credit,Online,Lisaside,1018,2,08:20:39,Completed
2021-07-19,Spotify Subscription,Entertainment,185.25,Debit,Music streaming,Spotify,Debit Card,7925.8,USD,TXN78078189,Savings,Recurring,Lake Josephbury,1069,2,19:51:36,Completed
2021-12-23,Groceries at Target,Groceries,967.0,Debit,Grocery shopping,Target,Debit Card,3671.27,USD,TXN46773505,Savings,In-Store,Lisaside,1058,3,20:45:59,Completed
2020-03-17,Spotify Subscription,Entertainment,10.722772250679531,Credit,Music streaming,Spotify,Credit Card,9726.64,USD,TXN56819102,Credit,One-Time,Aimeebury,1032,1,00:18:23,Completed
2021-03-17,Uber Ride,Transport,565.01,Credit,Ride fare,Uber,Credit Card,7951.44,USD,TXN96231701,Credit,In-Store,Howardborough,1078,1,19:10:23,Completed
2021-08-27,Uber ride,Transport,560.19,Credit,Course enrollment,,Mobile Payment,242.63,USD,TXN23927115,Checking,One-Time,Lisaside,1053,3,07:27:30,Completed
2022-08-16,McDonald's Meal,Food & Dining,8.119786596684172,Credit,Lunch at McDonald's,McDonalds,Credit Card,4841.47,USD,TXN70999332,Credit,Recurring,Howardborough,1078,1,23:33:37,Completed
2021-04-10,Netflix Subscription,Entertainment,333.56,Credit,Movie night,Netflix,Debit Card,5893.27,USD,TXN69675558,Credit,Recurring,New Andrewburgh,1047,4,01:51:54,Refunded
2020-08-04,Uber Ride,Transport,286.84,Debit,Ride fare,Uber,Cash,6183.39,USD,TXN88095387,Credit,One-Time,New Tristanmouth,1040,5,10:05:16,Pending
2020-08-31,Amazon Purchase,Shopping,528.05,Debit,Online shopping,Amazon,Cash,8358.38,USD,TXN84693016,Savings,In-Store,New Ronaldville,1012,4,01:16:32,Completed
2022-05-26,Groceries at Target,Groceries,860.73,Credit,Grocery shopping,Target,Mobile Payment,638.89,USD,TXN15029296,Savings,Online,Lake Josephbury,1022,2,03:13:04,Completed
2022-05-27,Groceries at Target,Groceries,614.54,Debit,Grocery shopping,Target,Cash,4663.45,USD,TXN36522058,Savings,In-Store,West Chloefort,1013,1,16:14:14,Pending
2020-05-01,Rent Payment,Housing,977.46,Credit,Movie night,,Mobile Payment,871.37,USD,TXN93008220,Credit,Online,New Andrewburgh,1095,5,20:25:07,Completed
2020-07-13,Coffee at Starbucks,Food & Dining,10.722772250679531,Credit,Online subscription,,Debit Card,3378.55,USD,TXN79849458,Checking,Online,Lauramouth,1036,5,19:10:04,Completed
2020-06-06,Lyft Ride,Transport,322.74,Debit,Commute fare,Lyft,Debit Card,9633.27,USD,TXN55483859,Checking,Recurring,West Chloefort,1004,3,12:09:13,Completed
2020-05-27,Netflix Subscription,Entertainment,543.18,Debit,Movie night,Netflix,Mobile Payment,7198.82,USD,TXN99642165,Credit,Online,Lake Emily,1016,5,06:54:46,Completed
2021-03-21,Amazon Purchase,Shopping,437.58,Credit,Online shopping,Amazon,Credit Card,7461.3,USD,TXN25226052,Checking,Online,Jonesberg,1046,5,11:41:54,Completed
2020-03-25,McDonald's Meal,Food & Dining,65.15,Debit,Lunch at McDonald's,McDonalds,Mobile Payment,8744.16,USD,TXN46222185,Checking,Online,,1084,5,20:03:14,Completed
2022-09-02,Groceries at Target,Groceries,747.31,Credit,Grocery shopping,Target,Mobile Payment,1348.62,USD,TXN78125281,Savings,One-Time,Rodriguezside,1087,2,01:26:18,Pending
2021-08-29,Spotify Subscription,Entertainment,492.48,Credit,Music streaming,Spotify,Credit Card,8517.35,USD,TXN48874361,Credit,Recurring,Kellerstad,1051,5,21:36:55,Pending
2020-10-24,Amazon Purchase,Shopping,220.14,Debit,Online shopping,Amazon,Credit Card,6078.0,USD,TXN78929669,Checking,Online,New Andrewburgh,1057,1,16:12:37,
2020-03-14,Groceries at Target,Groceries,603.88,Debit,Grocery shopping,Target,Bank Transfer,6047.29,USD,TXN49042185,Checking,One-Time,,1079,1,05:17:09,Pending
2021-10-15,Groceries at Walmart,Groceries,662.44,Debit,Grocery shopping,Walmart,Bank Transfer,5521.49,USD,TXN39154690,Savings,In-Store,Masseyhaven,1079,5,10:24:08,Completed
2022-10-16,Lyft Ride,Transport,526.05,Debit,Commute fare,Lyft,Mobile Payment,4498.43,USD,TXN21373661,Checking,Recurring,New Tinaview,1037,3,11:32:08,Pending
